# MvsR for pwp /home/gieg/projects/BAM_old/src/projects/eos/tab/pwpfits/eos_alf2.pwp
# rho_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 5.567494e-04 7.006867e+00 3.029579e-01 3.088184e-01 7.313100e+00 6.828161e+05 5.689272e-04 7.521641e+00
 5.576951e-04 7.005357e+00 3.047293e-01 3.106683e-01 7.313400e+00 6.661773e+05 5.699210e-04 7.522818e+00
 5.586424e-04 7.003936e+00 3.065105e-01 3.125291e-01 7.313800e+00 6.499697e+05 5.709167e-04 7.524102e+00
 5.595914e-04 7.002505e+00 3.083017e-01 3.144007e-01 7.314200e+00 6.341582e+05 5.719143e-04 7.525388e+00
 5.605420e-04 7.001063e+00 3.101028e-01 3.162832e-01 7.314600e+00 6.187329e+05 5.729138e-04 7.526678e+00
 5.614941e-04 6.999811e+00 3.119140e-01 3.181767e-01 7.315200e+00 6.036844e+05 5.739151e-04 7.528179e+00
 5.624479e-04 6.998449e+00 3.137352e-01 3.200812e-01 7.315700e+00 5.890033e+05 5.749184e-04 7.529578e+00
 5.634034e-04 6.997276e+00 3.155665e-01 3.219968e-01 7.316400e+00 5.747027e+05 5.759235e-04 7.531190e+00
 5.643604e-04 6.996092e+00 3.174079e-01 3.239234e-01 7.317100e+00 5.607291e+05 5.769306e-04 7.532804e+00
 5.653191e-04 6.994898e+00 3.192594e-01 3.258612e-01 7.317800e+00 5.470964e+05 5.779395e-04 7.534421e+00
 5.662794e-04 6.993793e+00 3.211212e-01 3.278102e-01 7.318600e+00 5.338379e+05 5.789504e-04 7.536146e+00
 5.672413e-04 6.992677e+00 3.229932e-01 3.297705e-01 7.319400e+00 5.208818e+05 5.799632e-04 7.537874e+00
 5.682048e-04 6.991651e+00 3.248754e-01 3.317420e-01 7.320300e+00 5.082212e+05 5.809779e-04 7.539709e+00
 5.691700e-04 6.990613e+00 3.267679e-01 3.337249e-01 7.321200e+00 4.959086e+05 5.819946e-04 7.541548e+00
 5.701369e-04 6.989666e+00 3.286708e-01 3.357191e-01 7.322200e+00 4.838761e+05 5.830132e-04 7.543494e+00
 5.711054e-04 6.988707e+00 3.305840e-01 3.377248e-01 7.323200e+00 4.721554e+05 5.840337e-04 7.545443e+00
 5.720755e-04 6.987837e+00 3.325076e-01 3.397420e-01 7.324300e+00 4.607012e+05 5.850562e-04 7.547500e+00
 5.730472e-04 6.986956e+00 3.344417e-01 3.417706e-01 7.325400e+00 4.495438e+05 5.860806e-04 7.549561e+00
 5.740207e-04 6.986164e+00 3.363862e-01 3.438109e-01 7.326600e+00 4.386754e+05 5.871069e-04 7.551729e+00
