# MvsR for pwp /home/gieg/projects/BAM_old/src/projects/eos/tab/pwpfits/eos_ms1b.pwp
# rho_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 4.800706e-04 8.162094e+00 5.778778e-01 5.981333e-01 8.750200e+00 8.912399e+04 4.934137e-04 9.101794e+00
 4.810311e-04 8.162567e+00 5.808016e-01 6.012723e-01 8.753700e+00 8.714008e+04 4.944431e-04 9.106836e+00
 4.819935e-04 8.163127e+00 5.837374e-01 6.044253e-01 8.757300e+00 8.520359e+04 4.954749e-04 9.111992e+00
 4.829579e-04 8.163674e+00 5.866852e-01 6.075923e-01 8.760900e+00 8.330581e+04 4.965091e-04 9.117153e+00
 4.839241e-04 8.164108e+00 5.896450e-01 6.107733e-01 8.764400e+00 8.145710e+04 4.975456e-04 9.122213e+00
 4.848924e-04 8.164630e+00 5.926168e-01 6.139684e-01 8.768000e+00 7.964887e+04 4.985845e-04 9.127386e+00
 4.858625e-04 8.165138e+00 5.956007e-01 6.171777e-01 8.771600e+00 7.788023e+04 4.996257e-04 9.132566e+00
 4.868346e-04 8.165733e+00 5.985966e-01 6.204011e-01 8.775300e+00 7.615727e+04 5.006694e-04 9.137860e+00
 4.878087e-04 8.166215e+00 6.016047e-01 6.236386e-01 8.778900e+00 7.446851e+04 5.017155e-04 9.143052e+00
 4.887847e-04 8.166684e+00 6.046248e-01 6.268904e-01 8.782500e+00 7.282000e+04 5.027639e-04 9.148250e+00
 4.897626e-04 8.167240e+00 6.076571e-01 6.301564e-01 8.786200e+00 7.120418e+04 5.038148e-04 9.153562e+00
 4.907425e-04 8.167783e+00 6.107014e-01 6.334368e-01 8.789900e+00 6.962690e+04 5.048680e-04 9.158881e+00
 4.917244e-04 8.168313e+00 6.137580e-01 6.367314e-01 8.793600e+00 6.808719e+04 5.059237e-04 9.164205e+00
 4.927082e-04 8.168829e+00 6.168267e-01 6.400403e-01 8.797300e+00 6.658101e+04 5.069819e-04 9.169537e+00
 4.936940e-04 8.169332e+00 6.199076e-01 6.433637e-01 8.801000e+00 6.510765e+04 5.080424e-04 9.174874e+00
 4.946818e-04 8.169822e+00 6.230007e-01 6.467014e-01 8.804700e+00 6.366936e+04 5.091054e-04 9.180218e+00
 4.956715e-04 8.170399e+00 6.261060e-01 6.500535e-01 8.808500e+00 6.226526e+04 5.101709e-04 9.185677e+00
 4.966632e-04 8.170863e+00 6.292235e-01 6.534202e-01 8.812200e+00 6.088878e+04 5.112388e-04 9.191034e+00
 4.976569e-04 8.171413e+00 6.323533e-01 6.568013e-01 8.816000e+00 5.954504e+04 5.123091e-04 9.196506e+00
 4.986526e-04 8.171950e+00 6.354953e-01 6.601970e-01 8.819800e+00 5.822772e+04 5.133820e-04 9.201984e+00
 4.996503e-04 8.172473e+00 6.386496e-01 6.636072e-01 8.823600e+00 5.694444e+04 5.144573e-04 9.207468e+00
 5.006500e-04 8.172984e+00 6.418162e-01 6.670319e-01 8.827400e+00 5.568897e+04 5.155351e-04 9.212960e+00
 5.016517e-04 8.173480e+00 6.449950e-01 6.704714e-01 8.831200e+00 5.446070e+04 5.166154e-04 9.218458e+00
 5.026554e-04 8.173964e+00 6.481862e-01 6.739254e-01 8.835000e+00 5.326414e+04 5.176982e-04 9.223963e+00
 5.036611e-04 8.174534e+00 6.513897e-01 6.773941e-01 8.838900e+00 5.209092e+04 5.187835e-04 9.229582e+00
 5.046688e-04 8.174990e+00 6.546055e-01 6.808775e-01 8.842700e+00 5.094554e+04 5.198713e-04 9.235101e+00
 5.056785e-04 8.175533e+00 6.578336e-01 6.843757e-01 8.846600e+00 4.982249e+04 5.209616e-04 9.240734e+00
 5.066903e-04 8.176063e+00 6.610741e-01 6.878886e-01 8.850500e+00 4.872844e+04 5.220545e-04 9.246374e+00
 5.077041e-04 8.176579e+00 6.643270e-01 6.914163e-01 8.854400e+00 4.765797e+04 5.231499e-04 9.252022e+00
 5.087198e-04 8.177082e+00 6.675922e-01 6.949588e-01 8.858300e+00 4.661058e+04 5.242479e-04 9.257676e+00
 5.097377e-04 8.177571e+00 6.708698e-01 6.985161e-01 8.862200e+00 4.558577e+04 5.253484e-04 9.263337e+00
 5.107575e-04 8.178047e+00 6.741598e-01 7.020883e-01 8.866100e+00 4.458741e+04 5.264514e-04 9.269005e+00
 5.117795e-04 8.178508e+00 6.774622e-01 7.056754e-01 8.870000e+00 4.360836e+04 5.275571e-04 9.274680e+00
 5.128034e-04 8.178957e+00 6.807770e-01 7.092775e-01 8.873900e+00 4.265247e+04 5.286653e-04 9.280362e+00
 5.138294e-04 8.179492e+00 6.841042e-01 7.128944e-01 8.877900e+00 4.171917e+04 5.297760e-04 9.286159e+00
 5.148575e-04 8.179913e+00 6.874439e-01 7.165264e-01 8.881800e+00 4.080588e+04 5.308894e-04 9.291856e+00
 5.158876e-04 8.180420e+00 6.907960e-01 7.201733e-01 8.885800e+00 3.991218e+04 5.320054e-04 9.297668e+00
 5.169198e-04 8.180914e+00 6.941605e-01 7.238353e-01 8.889800e+00 3.903764e+04 5.331240e-04 9.303487e+00
 5.179540e-04 8.181295e+00 6.975375e-01 7.275123e-01 8.893700e+00 3.818376e+04 5.342452e-04 9.309205e+00
 5.189903e-04 8.181761e+00 7.009269e-01 7.312044e-01 8.897700e+00 3.735002e+04 5.353690e-04 9.315039e+00
 5.200287e-04 8.182214e+00 7.043288e-01 7.349115e-01 8.901700e+00 3.653227e+04 5.364954e-04 9.320880e+00
 5.210691e-04 8.182653e+00 7.077431e-01 7.386338e-01 8.905700e+00 3.573560e+04 5.376245e-04 9.326728e+00
 5.221117e-04 8.183079e+00 7.111699e-01 7.423713e-01 8.909700e+00 3.495418e+04 5.387562e-04 9.332584e+00
 5.231563e-04 8.183490e+00 7.146092e-01 7.461239e-01 8.913700e+00 3.419290e+04 5.398906e-04 9.338447e+00
 5.242030e-04 8.183988e+00 7.180610e-01 7.498917e-01 8.917800e+00 3.344614e+04 5.410276e-04 9.344427e+00
 5.252518e-04 8.184373e+00 7.215253e-01 7.536747e-01 8.921800e+00 3.271862e+04 5.421674e-04 9.350305e+00
 5.263027e-04 8.184743e+00 7.250020e-01 7.574729e-01 8.925800e+00 3.200494e+04 5.433097e-04 9.356190e+00
 5.273557e-04 8.185200e+00 7.284913e-01 7.612864e-01 8.929900e+00 3.130805e+04 5.444548e-04 9.362193e+00
 5.284109e-04 8.185542e+00 7.319930e-01 7.651152e-01 8.933900e+00 3.062754e+04 5.456026e-04 9.368093e+00
 5.294681e-04 8.185971e+00 7.355072e-01 7.689593e-01 8.938000e+00 2.995841e+04 5.467530e-04 9.374111e+00
 5.305274e-04 8.186387e+00 7.390340e-01 7.728187e-01 8.942100e+00 2.930953e+04 5.479062e-04 9.380136e+00
 5.315889e-04 8.186688e+00 7.425732e-01 7.766934e-01 8.946100e+00 2.867143e+04 5.490621e-04 9.386059e+00
 5.326525e-04 8.187076e+00 7.461250e-01 7.805835e-01 8.950200e+00 2.804831e+04 5.502207e-04 9.392100e+00
 5.337182e-04 8.187449e+00 7.496892e-01 7.844890e-01 8.954300e+00 2.743980e+04 5.513821e-04 9.398148e+00
 5.347861e-04 8.187809e+00 7.532659e-01 7.884098e-01 8.958400e+00 2.684555e+04 5.525462e-04 9.404204e+00
 5.358560e-04 8.188155e+00 7.568552e-01 7.923461e-01 8.962500e+00 2.626113e+04 5.537130e-04 9.410268e+00
 5.369282e-04 8.188487e+00 7.604570e-01 7.962979e-01 8.966600e+00 2.569175e+04 5.548826e-04 9.416340e+00
 5.380024e-04 8.188806e+00 7.640712e-01 8.002650e-01 8.970700e+00 2.513701e+04 5.560550e-04 9.422420e+00
 5.390789e-04 8.189110e+00 7.676980e-01 8.042477e-01 8.974800e+00 2.459137e+04 5.572302e-04 9.428507e+00
 5.401574e-04 8.189400e+00 7.713372e-01 8.082458e-01 8.978900e+00 2.405851e+04 5.584081e-04 9.434603e+00
 5.412382e-04 8.189677e+00 7.749890e-01 8.122595e-01 8.983000e+00 2.353934e+04 5.595888e-04 9.440706e+00
 5.423210e-04 8.190039e+00 7.786533e-01 8.162887e-01 8.987200e+00 2.302986e+04 5.607724e-04 9.446928e+00
 5.434061e-04 8.190288e+00 7.823300e-01 8.203334e-01 8.991300e+00 2.253229e+04 5.619587e-04 9.453047e+00
 5.444933e-04 8.190523e+00 7.860192e-01 8.243936e-01 8.995400e+00 2.204632e+04 5.631479e-04 9.459175e+00
 5.455827e-04 8.190744e+00 7.897210e-01 8.284695e-01 8.999500e+00 2.156941e+04 5.643399e-04 9.465311e+00
 5.466743e-04 8.191051e+00 7.934352e-01 8.325609e-01 9.003700e+00 2.110474e+04 5.655347e-04 9.471565e+00
 5.477681e-04 8.191243e+00 7.971618e-01 8.366679e-01 9.007800e+00 2.064870e+04 5.667324e-04 9.477717e+00
 5.488641e-04 8.191523e+00 8.009010e-01 8.407906e-01 9.012000e+00 2.020437e+04 5.679329e-04 9.483987e+00
 5.499622e-04 8.191688e+00 8.046526e-01 8.449288e-01 9.016100e+00 1.976932e+04 5.691363e-04 9.490156e+00
 5.510626e-04 8.191939e+00 8.084166e-01 8.490827e-01 9.020300e+00 1.934335e+04 5.703426e-04 9.496443e+00
 5.521651e-04 8.192076e+00 8.121932e-01 8.532523e-01 9.024400e+00 1.892831e+04 5.715517e-04 9.502628e+00
 5.532699e-04 8.192299e+00 8.159821e-01 8.574375e-01 9.028600e+00 1.851992e+04 5.727638e-04 9.508932e+00
 5.543768e-04 8.192408e+00 8.197835e-01 8.616384e-01 9.032700e+00 1.812299e+04 5.739787e-04 9.515134e+00
 5.554860e-04 8.192604e+00 8.235973e-01 8.658550e-01 9.036900e+00 1.773238e+04 5.751965e-04 9.521455e+00
 5.565974e-04 8.192785e+00 8.274235e-01 8.700872e-01 9.041100e+00 1.735180e+04 5.764173e-04 9.527784e+00
 5.577110e-04 8.192852e+00 8.312622e-01 8.743352e-01 9.045200e+00 1.698097e+04 5.776410e-04 9.534011e+00
 5.588269e-04 8.193006e+00 8.351132e-01 8.785989e-01 9.049400e+00 1.661600e+04 5.788676e-04 9.540358e+00
 5.599450e-04 8.193146e+00 8.389767e-01 8.828784e-01 9.053600e+00 1.625950e+04 5.800972e-04 9.546713e+00
 5.610653e-04 8.193171e+00 8.428525e-01 8.871736e-01 9.057700e+00 1.591127e+04 5.813297e-04 9.552965e+00
 5.621879e-04 8.193283e+00 8.467406e-01 8.914845e-01 9.061900e+00 1.557109e+04 5.825652e-04 9.559338e+00
 5.633127e-04 8.193380e+00 8.506412e-01 8.958112e-01 9.066100e+00 1.523794e+04 5.838037e-04 9.565719e+00
 5.644397e-04 8.193464e+00 8.545540e-01 9.001536e-01 9.070300e+00 1.491168e+04 5.850452e-04 9.572108e+00
 5.655690e-04 8.193434e+00 8.584792e-01 9.045118e-01 9.074400e+00 1.459296e+04 5.862896e-04 9.578396e+00
 5.667006e-04 8.193490e+00 8.624167e-01 9.088858e-01 9.078600e+00 1.428160e+04 5.875371e-04 9.584803e+00
 5.678345e-04 8.193532e+00 8.663665e-01 9.132755e-01 9.082800e+00 1.397588e+04 5.887875e-04 9.591219e+00
 5.689706e-04 8.193560e+00 8.703286e-01 9.176811e-01 9.087000e+00 1.367799e+04 5.900410e-04 9.597644e+00
 5.701089e-04 8.193473e+00 8.743030e-01 9.221024e-01 9.091100e+00 1.338621e+04 5.912975e-04 9.603967e+00
 5.712496e-04 8.193474e+00 8.782896e-01 9.265396e-01 9.095300e+00 1.310189e+04 5.925571e-04 9.610410e+00
 5.723925e-04 8.193460e+00 8.822885e-01 9.309925e-01 9.099500e+00 1.282268e+04 5.938197e-04 9.616862e+00
 5.735378e-04 8.193432e+00 8.862996e-01 9.354612e-01 9.103700e+00 1.254989e+04 5.950853e-04 9.623323e+00
 5.746853e-04 8.193290e+00 8.903228e-01 9.399458e-01 9.107800e+00 1.228201e+04 5.963540e-04 9.629681e+00
 5.758351e-04 8.193235e+00 8.943583e-01 9.444461e-01 9.112000e+00 1.202097e+04 5.976259e-04 9.636160e+00
 5.769872e-04 8.193166e+00 8.984060e-01 9.489623e-01 9.116200e+00 1.176658e+04 5.989008e-04 9.642649e+00
 5.781416e-04 8.192982e+00 9.024658e-01 9.534943e-01 9.120300e+00 1.151608e+04 6.001788e-04 9.649034e+00
 5.792984e-04 8.192885e+00 9.065377e-01 9.580421e-01 9.124500e+00 1.127134e+04 6.014599e-04 9.655541e+00
 5.804574e-04 8.192775e+00 9.106217e-01 9.626056e-01 9.128700e+00 1.103284e+04 6.027441e-04 9.662057e+00
 5.816188e-04 8.192550e+00 9.147178e-01 9.671851e-01 9.132800e+00 1.079919e+04 6.040315e-04 9.668470e+00
 5.827824e-04 8.192411e+00 9.188260e-01 9.717803e-01 9.137000e+00 1.057029e+04 6.053220e-04 9.675004e+00
 5.839485e-04 8.192259e+00 9.229463e-01 9.763913e-01 9.141200e+00 1.034604e+04 6.066156e-04 9.681548e+00
 5.851168e-04 8.191992e+00 9.270785e-01 9.810181e-01 9.145300e+00 1.012751e+04 6.079124e-04 9.687989e+00
 5.862875e-04 8.191812e+00 9.312228e-01 9.856608e-01 9.149500e+00 9.913966e+03 6.092124e-04 9.694551e+00
 5.874605e-04 8.191518e+00 9.353791e-01 9.903192e-01 9.153600e+00 9.703630e+03 6.105156e-04 9.701011e+00
 5.886359e-04 8.191311e+00 9.395473e-01 9.949935e-01 9.157800e+00 9.498656e+03 6.118219e-04 9.707593e+00
 5.898136e-04 8.191090e+00 9.437274e-01 9.996835e-01 9.162000e+00 9.298897e+03 6.131315e-04 9.714184e+00
 5.909937e-04 8.190755e+00 9.479194e-01 1.004389e+00 9.166100e+00 9.102634e+03 6.144443e-04 9.720672e+00
 5.921761e-04 8.190406e+00 9.521234e-01 1.009111e+00 9.170200e+00 8.910848e+03 6.157602e-04 9.727169e+00
 5.933610e-04 8.190144e+00 9.563391e-01 1.013848e+00 9.174400e+00 8.723430e+03 6.170795e-04 9.733789e+00
 5.945481e-04 8.189767e+00 9.605667e-01 1.018601e+00 9.178500e+00 8.539779e+03 6.184019e-04 9.740306e+00
 5.957377e-04 8.189478e+00 9.648061e-01 1.023370e+00 9.182700e+00 8.359822e+03 6.197277e-04 9.746945e+00
 5.969296e-04 8.189074e+00 9.690573e-01 1.028155e+00 9.186800e+00 8.183961e+03 6.210567e-04 9.753481e+00
 5.981239e-04 8.188657e+00 9.733202e-01 1.032955e+00 9.190900e+00 8.012098e+03 6.223889e-04 9.760027e+00
 5.993206e-04 8.188226e+00 9.775948e-01 1.037772e+00 9.195000e+00 7.844137e+03 6.237245e-04 9.766583e+00
 6.005197e-04 8.187882e+00 9.818811e-01 1.042603e+00 9.199200e+00 7.679534e+03 6.250633e-04 9.773261e+00
 6.017213e-04 8.187424e+00 9.861791e-01 1.047451e+00 9.203300e+00 7.518223e+03 6.264055e-04 9.779837e+00
 6.029252e-04 8.186953e+00 9.904886e-01 1.052314e+00 9.207400e+00 7.360572e+03 6.277510e-04 9.786422e+00
 6.041315e-04 8.186468e+00 9.948098e-01 1.057193e+00 9.211500e+00 7.206918e+03 6.290998e-04 9.793017e+00
 6.053402e-04 8.185970e+00 9.991425e-01 1.062088e+00 9.215600e+00 7.055901e+03 6.304519e-04 9.799622e+00
 6.065513e-04 8.185458e+00 1.003487e+00 1.066998e+00 9.219700e+00 6.908302e+03 6.318074e-04 9.806237e+00
 6.077649e-04 8.184933e+00 1.007843e+00 1.071924e+00 9.223800e+00 6.764041e+03 6.331663e-04 9.812862e+00
 6.089809e-04 8.184394e+00 1.012210e+00 1.076866e+00 9.227900e+00 6.623036e+03 6.345286e-04 9.819497e+00
 6.101993e-04 8.183741e+00 1.016588e+00 1.081823e+00 9.231900e+00 6.484438e+03 6.358942e-04 9.826029e+00
 6.114202e-04 8.183176e+00 1.020978e+00 1.086796e+00 9.236000e+00 6.349350e+03 6.372632e-04 9.832684e+00
 6.126435e-04 8.182597e+00 1.025380e+00 1.091785e+00 9.240100e+00 6.216934e+03 6.386357e-04 9.839350e+00
 6.138693e-04 8.181905e+00 1.029792e+00 1.096789e+00 9.244100e+00 6.087137e+03 6.400115e-04 9.845912e+00
 6.150975e-04 8.181299e+00 1.034216e+00 1.101808e+00 9.248200e+00 5.960623e+03 6.413908e-04 9.852598e+00
 6.163282e-04 8.180681e+00 1.038652e+00 1.106843e+00 9.252300e+00 5.836953e+03 6.427736e-04 9.859294e+00
 6.175613e-04 8.179948e+00 1.043098e+00 1.111894e+00 9.256300e+00 5.715714e+03 6.441598e-04 9.865887e+00
 6.187969e-04 8.179203e+00 1.047555e+00 1.116960e+00 9.260300e+00 5.596858e+03 6.455494e-04 9.872490e+00
 6.200350e-04 8.178545e+00 1.052024e+00 1.122042e+00 9.264400e+00 5.480673e+03 6.469426e-04 9.879217e+00
 6.212755e-04 8.177773e+00 1.056504e+00 1.127139e+00 9.268400e+00 5.367093e+03 6.483392e-04 9.885841e+00
 6.225185e-04 8.176988e+00 1.060995e+00 1.132251e+00 9.272400e+00 5.255420e+03 6.497393e-04 9.892475e+00
 6.237641e-04 8.176190e+00 1.065496e+00 1.137379e+00 9.276400e+00 5.146567e+03 6.511430e-04 9.899120e+00
 6.250121e-04 8.175380e+00 1.070009e+00 1.142523e+00 9.280400e+00 5.040458e+03 6.525502e-04 9.905775e+00
 6.262626e-04 8.174556e+00 1.074533e+00 1.147681e+00 9.284400e+00 4.936112e+03 6.539609e-04 9.912441e+00
 6.275156e-04 8.173719e+00 1.079067e+00 1.152855e+00 9.288400e+00 4.834100e+03 6.553752e-04 9.919117e+00
 6.287711e-04 8.172869e+00 1.083613e+00 1.158045e+00 9.292400e+00 4.734366e+03 6.567930e-04 9.925804e+00
 6.300291e-04 8.172006e+00 1.088169e+00 1.163249e+00 9.296400e+00 4.636570e+03 6.582144e-04 9.932501e+00
 6.312897e-04 8.171031e+00 1.092736e+00 1.168469e+00 9.300300e+00 4.540957e+03 6.596394e-04 9.939095e+00
 6.325527e-04 8.170142e+00 1.097313e+00 1.173705e+00 9.304300e+00 4.447474e+03 6.610680e-04 9.945814e+00
 6.338183e-04 8.169141e+00 1.101902e+00 1.178955e+00 9.308200e+00 4.355532e+03 6.625002e-04 9.952429e+00
 6.350865e-04 8.168227e+00 1.106500e+00 1.184220e+00 9.312200e+00 4.265905e+03 6.639360e-04 9.959169e+00
 6.363571e-04 8.167200e+00 1.111110e+00 1.189501e+00 9.316100e+00 4.178530e+03 6.653755e-04 9.965805e+00
 6.376303e-04 8.166160e+00 1.115730e+00 1.194797e+00 9.320000e+00 4.092581e+03 6.668186e-04 9.972453e+00
 6.389061e-04 8.165209e+00 1.120360e+00 1.200108e+00 9.324000e+00 4.008542e+03 6.682654e-04 9.979225e+00
 6.401844e-04 8.164144e+00 1.125001e+00 1.205434e+00 9.327900e+00 3.926367e+03 6.697159e-04 9.985894e+00
 6.414652e-04 8.163066e+00 1.129652e+00 1.210775e+00 9.331800e+00 3.845771e+03 6.711700e-04 9.992574e+00
 6.427487e-04 8.161876e+00 1.134313e+00 1.216131e+00 9.335600e+00 3.766962e+03 6.726279e-04 9.999150e+00
 6.440347e-04 8.160774e+00 1.138985e+00 1.221502e+00 9.339500e+00 3.689896e+03 6.740894e-04 1.000585e+01
 6.453232e-04 8.159659e+00 1.143666e+00 1.226888e+00 9.343400e+00 3.614534e+03 6.755547e-04 1.001256e+01
 6.466144e-04 8.158532e+00 1.148358e+00 1.232289e+00 9.347300e+00 3.540612e+03 6.770238e-04 1.001929e+01
 6.479081e-04 8.157292e+00 1.153060e+00 1.237704e+00 9.351100e+00 3.468103e+03 6.784965e-04 1.002591e+01
 6.492044e-04 8.156040e+00 1.157772e+00 1.243135e+00 9.354900e+00 3.397197e+03 6.799731e-04 1.003254e+01
 6.505033e-04 8.154876e+00 1.162495e+00 1.248580e+00 9.358800e+00 3.328066e+03 6.814534e-04 1.003930e+01
 6.518048e-04 8.153600e+00 1.167226e+00 1.254040e+00 9.362600e+00 3.260248e+03 6.829375e-04 1.004595e+01
 6.531089e-04 8.152311e+00 1.171968e+00 1.259515e+00 9.366400e+00 3.193720e+03 6.844255e-04 1.005261e+01
 6.544157e-04 8.151011e+00 1.176720e+00 1.265004e+00 9.370200e+00 3.128855e+03 6.859172e-04 1.005929e+01
 6.557250e-04 8.149698e+00 1.181481e+00 1.270508e+00 9.374000e+00 3.065414e+03 6.874128e-04 1.006597e+01
 6.570370e-04 8.148373e+00 1.186252e+00 1.276027e+00 9.377800e+00 3.003170e+03 6.889122e-04 1.007267e+01
 6.583515e-04 8.146936e+00 1.191033e+00 1.281560e+00 9.381500e+00 2.942104e+03 6.904155e-04 1.007927e+01
 6.596687e-04 8.145588e+00 1.195823e+00 1.287107e+00 9.385300e+00 2.882376e+03 6.919227e-04 1.008599e+01
 6.609886e-04 8.144127e+00 1.200623e+00 1.292670e+00 9.389000e+00 2.823958e+03 6.934337e-04 1.009260e+01
 6.623111e-04 8.142755e+00 1.205433e+00 1.298246e+00 9.392800e+00 2.766817e+03 6.949487e-04 1.009935e+01
 6.636362e-04 8.141271e+00 1.210251e+00 1.303837e+00 9.396500e+00 2.710750e+03 6.964675e-04 1.010598e+01
 6.649640e-04 8.139775e+00 1.215079e+00 1.309442e+00 9.400200e+00 2.655909e+03 6.979903e-04 1.011263e+01
 6.662944e-04 8.138268e+00 1.219916e+00 1.315061e+00 9.403900e+00 2.602433e+03 6.995171e-04 1.011930e+01
 6.676275e-04 8.136749e+00 1.224763e+00 1.320695e+00 9.407600e+00 2.549790e+03 7.010477e-04 1.012597e+01
 6.689633e-04 8.135218e+00 1.229619e+00 1.326343e+00 9.411300e+00 2.498457e+03 7.025824e-04 1.013265e+01
 6.703017e-04 8.133576e+00 1.234483e+00 1.332005e+00 9.414900e+00 2.447923e+03 7.041211e-04 1.013923e+01
 6.716429e-04 8.132022e+00 1.239357e+00 1.337681e+00 9.418600e+00 2.398802e+03 7.056637e-04 1.014594e+01
 6.729867e-04 8.130357e+00 1.244239e+00 1.343371e+00 9.422200e+00 2.350439e+03 7.072104e-04 1.015254e+01
 6.743332e-04 8.128681e+00 1.249131e+00 1.349075e+00 9.425800e+00 2.303279e+03 7.087611e-04 1.015916e+01
 6.756823e-04 8.127094e+00 1.254031e+00 1.354793e+00 9.429500e+00 2.256844e+03 7.103158e-04 1.016590e+01
 6.770342e-04 8.125395e+00 1.258940e+00 1.360524e+00 9.433100e+00 2.211708e+03 7.118746e-04 1.017254e+01
 6.783888e-04 8.123584e+00 1.263858e+00 1.366270e+00 9.436600e+00 2.167263e+03 7.134375e-04 1.017907e+01
 6.797461e-04 8.121864e+00 1.268784e+00 1.372029e+00 9.440200e+00 2.123920e+03 7.150044e-04 1.018573e+01
 6.811061e-04 8.120132e+00 1.273719e+00 1.377802e+00 9.443800e+00 2.081239e+03 7.165755e-04 1.019241e+01
 6.824689e-04 8.118289e+00 1.278663e+00 1.383589e+00 9.447300e+00 2.039750e+03 7.181507e-04 1.019898e+01
 6.838343e-04 8.116535e+00 1.283614e+00 1.389389e+00 9.450900e+00 1.999023e+03 7.197300e-04 1.020567e+01
 6.852025e-04 8.114671e+00 1.288574e+00 1.395203e+00 9.454400e+00 1.959043e+03 7.213134e-04 1.021226e+01
 6.865735e-04 8.112795e+00 1.293543e+00 1.401030e+00 9.457900e+00 1.920053e+03 7.229010e-04 1.021887e+01
 6.879471e-04 8.110909e+00 1.298519e+00 1.406871e+00 9.461400e+00 1.881650e+03 7.244928e-04 1.022548e+01
 6.893236e-04 8.109012e+00 1.303504e+00 1.412725e+00 9.464900e+00 1.844197e+03 7.260888e-04 1.023211e+01
 6.907027e-04 8.107005e+00 1.308496e+00 1.418592e+00 9.468300e+00 1.807428e+03 7.276890e-04 1.023863e+01
 6.920847e-04 8.105087e+00 1.313497e+00 1.424473e+00 9.471800e+00 1.771568e+03 7.292934e-04 1.024528e+01
 6.934694e-04 8.103059e+00 1.318505e+00 1.430366e+00 9.475200e+00 1.736475e+03 7.309021e-04 1.025183e+01
 6.948569e-04 8.101020e+00 1.323522e+00 1.436273e+00 9.478600e+00 1.702018e+03 7.325150e-04 1.025839e+01
 6.962471e-04 8.099072e+00 1.328546e+00 1.442193e+00 9.482100e+00 1.668186e+03 7.341322e-04 1.026508e+01
 6.976401e-04 8.097013e+00 1.333577e+00 1.448126e+00 9.485500e+00 1.635079e+03 7.357536e-04 1.027166e+01
 6.990360e-04 8.094843e+00 1.338616e+00 1.454071e+00 9.488800e+00 1.602788e+03 7.373794e-04 1.027813e+01
 7.004346e-04 8.092764e+00 1.343663e+00 1.460030e+00 9.492200e+00 1.571079e+03 7.390095e-04 1.028474e+01
 7.018360e-04 8.090574e+00 1.348717e+00 1.466001e+00 9.495500e+00 1.539942e+03 7.406439e-04 1.029124e+01
 7.032402e-04 8.088476e+00 1.353778e+00 1.471985e+00 9.498900e+00 1.509572e+03 7.422827e-04 1.029787e+01
 7.046472e-04 8.086266e+00 1.358847e+00 1.477981e+00 9.502200e+00 1.479848e+03 7.439259e-04 1.030440e+01
 7.060571e-04 8.084048e+00 1.363923e+00 1.483991e+00 9.505500e+00 1.450656e+03 7.455734e-04 1.031093e+01
 7.074697e-04 8.081819e+00 1.369006e+00 1.490012e+00 9.508800e+00 1.422085e+03 7.472253e-04 1.031748e+01
 7.088852e-04 8.079581e+00 1.374096e+00 1.496046e+00 9.512100e+00 1.394121e+03 7.488816e-04 1.032405e+01
 7.103035e-04 8.077233e+00 1.379193e+00 1.502093e+00 9.515300e+00 1.366749e+03 7.505424e-04 1.033050e+01
 7.117247e-04 8.074976e+00 1.384296e+00 1.508151e+00 9.518600e+00 1.339865e+03 7.522076e-04 1.033709e+01
 7.131487e-04 8.072609e+00 1.389407e+00 1.514222e+00 9.521800e+00 1.313550e+03 7.538773e-04 1.034357e+01
 7.145755e-04 8.070233e+00 1.394524e+00 1.520305e+00 9.525000e+00 1.287792e+03 7.555515e-04 1.035006e+01
 7.160052e-04 8.067848e+00 1.399647e+00 1.526400e+00 9.528200e+00 1.262579e+03 7.572301e-04 1.035656e+01
 7.174378e-04 8.065454e+00 1.404778e+00 1.532507e+00 9.531400e+00 1.237897e+03 7.589133e-04 1.036308e+01
 7.188732e-04 8.062950e+00 1.409914e+00 1.538625e+00 9.534500e+00 1.213736e+03 7.606010e-04 1.036949e+01
 7.203115e-04 8.060538e+00 1.415057e+00 1.544756e+00 9.537700e+00 1.190082e+03 7.622933e-04 1.037603e+01
 7.217527e-04 8.058017e+00 1.420206e+00 1.550898e+00 9.540800e+00 1.166845e+03 7.639901e-04 1.038247e+01
 7.231967e-04 8.055487e+00 1.425362e+00 1.557052e+00 9.543900e+00 1.144018e+03 7.656916e-04 1.038892e+01
 7.246437e-04 8.052948e+00 1.430523e+00 1.563218e+00 9.547000e+00 1.121826e+03 7.673976e-04 1.039538e+01
 7.260935e-04 8.050400e+00 1.435690e+00 1.569395e+00 9.550100e+00 1.100023e+03 7.691082e-04 1.040185e+01
 7.275463e-04 8.047744e+00 1.440864e+00 1.575583e+00 9.553100e+00 1.078601e+03 7.708235e-04 1.040822e+01
 7.290019e-04 8.045179e+00 1.446043e+00 1.581783e+00 9.556200e+00 1.057628e+03 7.725434e-04 1.041472e+01
 7.304605e-04 8.042506e+00 1.451227e+00 1.587994e+00 9.559200e+00 1.037095e+03 7.742680e-04 1.042111e+01
 7.319220e-04 8.039825e+00 1.456418e+00 1.594216e+00 9.562200e+00 1.016990e+03 7.759973e-04 1.042751e+01
 7.333864e-04 8.037135e+00 1.461613e+00 1.600449e+00 9.565200e+00 9.973060e+02 7.777313e-04 1.043393e+01
 7.348537e-04 8.034438e+00 1.466815e+00 1.606693e+00 9.568200e+00 9.780319e+02 7.794701e-04 1.044036e+01
